2.7872767e-001,9.5359160e-001,1
9.9804155e-001,1.0765502e-001,1
9.6772045e-003,8.4696831e-001,1
8.1597371e-001,1.0732655e-001,1
4.3498034e-001,5.5721675e-001,1
7.7970891e-002,9.5707849e-001,1
3.7026914e-001,6.1062128e-001,1
4.4240342e-001,8.0398011e-001,1
9.3692480e-001,6.8073266e-002,1
1.2588348e-001,6.5643527e-001,1
3.5131649e-001,7.7904627e-001,1
7.5132031e-001,7.7905668e-002,1
2.0727860e-001,9.6530727e-001,1
2.1274854e-001,7.5742269e-001,1
3.6403879e-001,7.7779079e-001,1
1.1187935e-001,5.6807178e-001,1
6.4212840e-001,6.0289427e-002,1
2.7934694e-001,9.8021109e-001,1
1.4161499e-001,6.4642498e-001,1
9.3623451e-001,8.9351764e-002,1
7.2926569e-002,5.6859416e-001,1
5.5230041e-001,2.8061465e-001,1
3.0512771e-002,7.4902023e-001,1
9.8396550e-001,3.9465251e-001,1
1.5792489e-001,7.9517173e-001,1
2.4245966e-001,9.5642833e-001,1
4.1119729e-001,6.0694647e-001,1
2.4464960e-001,9.3249339e-001,1
8.6103882e-001,3.3550984e-001,1
4.1108971e-001,9.6661947e-001,1
4.3932456e-001,6.4556368e-001,1
7.3115286e-001,3.6064587e-001,1
9.5283194e-001,4.6358753e-002,1
1.3611776e-002,6.5207107e-001,1
9.9602550e-001,2.7014327e-001,1
9.3449750e-001,3.0134508e-001,1
2.0470228e-002,9.2605434e-001,1
2.9069962e-001,6.8105662e-001,1
7.5685551e-001,3.4502862e-001,1
3.6568993e-001,6.4192104e-001,1
9.6898349e-001,7.9921674e-003,1
8.5722738e-001,3.3843826e-001,1
1.9342562e-001,8.3501381e-001,1
7.1762077e-001,2.8383447e-001,1
1.0596449e-001,7.3549192e-001,1
8.9081058e-001,3.7191080e-001,1
4.0308872e-001,8.6674479e-001,1
9.4153711e-001,1.6584655e-001,1
9.6802495e-001,7.0679244e-002,1
6.9708613e-001,4.3857627e-001,1
8.2472420e-002,5.7033154e-001,1
8.1034964e-001,2.7606743e-001,1
3.7050558e-001,7.2718890e-001,1
6.3615314e-001,2.7973436e-001,1
4.3196604e-001,6.0059834e-001,1
2.4599244e-001,8.5966968e-001,1
6.1888651e-001,1.9115877e-001,1
5.5742035e-001,2.3835702e-002,1
2.9549735e-001,8.8232432e-001,1
6.0786473e-001,1.9117901e-001,1
3.0126674e-001,8.1162004e-001,1
3.4806374e-001,9.0384684e-001,1
2.1462727e-003,7.6989873e-001,1
7.7013697e-001,1.2504014e-001,1
6.0341321e-001,4.0194138e-001,1
6.0219948e-001,7.3387852e-002,1
9.3725435e-001,2.8221422e-002,1
3.2610860e-001,7.8100525e-001,1
4.3235765e-003,9.9987640e-001,1
6.3739853e-001,2.1467634e-001,1
9.3802966e-002,7.0321063e-001,1
6.1719233e-001,1.1802263e-001,1
6.0406143e-001,3.5411646e-001,1
3.2050119e-001,7.2608595e-001,1
6.5471656e-001,2.8354752e-003,1
2.2527467e-001,7.2151542e-001,1
8.1674141e-001,4.1912631e-001,1
8.5940188e-001,1.1153748e-001,1
8.6457187e-001,1.2478642e-001,1
9.2403046e-001,2.1482215e-001,1
4.4858001e-001,9.9184638e-001,1
9.0931419e-001,3.4015005e-002,1
5.8816800e-001,2.8721556e-001,1
2.4356682e-001,6.5888458e-001,1
7.9397563e-001,3.5177268e-001,1
4.3009677e-002,5.7124719e-001,1
6.5057421e-001,1.4383995e-001,1
7.3531285e-001,4.4299567e-001,1
3.9091001e-001,7.6836164e-001,1
1.4067531e-002,6.9947986e-001,1
9.5887672e-001,4.4928496e-001,1
3.8613673e-001,9.5232709e-001,1
1.7318047e-001,9.7922449e-001,1
3.5203831e-001,5.8131924e-001,1
7.6625519e-001,3.0557183e-001,1
1.2866489e-001,7.5219918e-001,1
7.6453702e-001,3.3403812e-001,1
9.4595891e-002,6.1741207e-001,1
1.1004031e-001,8.5751556e-001,1
9.7601654e-001,1.3078158e-002,1
2.1171845e-001,6.1702268e-001,1
3.2326728e-001,9.7323888e-001,1
8.8721544e-001,2.2714617e-003,1
7.1601150e-001,1.3141535e-001,1
2.1824252e-001,8.6011277e-001,1
7.1039328e-001,3.4319366e-001,1
3.8235888e-001,5.5505162e-001,1
7.2949271e-001,1.4523457e-001,1
1.3592035e-002,5.5522104e-001,1
8.1338017e-001,2.3729063e-001,1
8.1170150e-001,2.1015426e-001,1
3.5846341e-001,9.0387315e-001,1
9.4109922e-002,7.3359704e-001,1
1.7264142e-001,7.9992206e-001,1
9.5385320e-001,2.5600145e-003,1
5.5557790e-001,2.0056045e-001,1
3.2517404e-001,7.3466453e-001,1
6.0857718e-001,1.2793316e-001,1
1.2124307e-001,9.1760734e-001,1
2.6152135e-001,7.2490289e-001,1
8.1341204e-001,2.4133720e-001,1
6.6166920e-001,1.4607549e-001,1
1.5786138e-001,7.0579421e-001,1
3.2918366e-001,6.0350522e-001,1
9.4949116e-001,5.4576246e-002,1
4.3433958e-001,7.1596116e-001,1
5.8418103e-003,6.9619396e-001,1
6.3015890e-001,1.3493263e-001,1
2.7418808e-001,6.8733342e-001,1
8.5582768e-001,1.0340429e-001,1
7.2205286e-001,2.9906501e-001,1
3.7631357e-001,8.0483234e-001,1
3.8556478e-002,6.3613703e-001,1
1.1740124e-001,8.5344235e-001,1
6.0346144e-001,3.8873500e-001,1
7.8017614e-001,1.4916430e-001,1
2.9563594e-001,5.7824646e-001,1
6.8345929e-001,3.6210866e-001,1
4.0143888e-001,8.1916503e-001,1
2.9747161e-001,8.5406112e-001,1
2.5274796e-001,6.4436561e-001,1
5.5847970e-001,1.0229803e-001,1
6.7146114e-001,3.7233274e-001,1
3.5249154e-001,7.6942075e-001,1
3.1889564e-001,6.3771878e-001,1
5.8705943e-001,3.9663084e-001,1
2.0340266e-001,8.5119734e-001,1
1.4856958e-001,6.5732870e-001,1
7.7677760e-001,4.3155559e-001,1
2.8956299e-001,5.7935585e-001,1
3.1549215e-001,8.3120675e-001,1
9.0605766e-001,4.3008432e-001,1
1.3246107e-001,7.4853773e-001,1
6.0523788e-001,3.9421585e-001,1
9.6735095e-001,2.9108098e-001,1
9.3847462e-001,2.9003409e-001,1
9.6549550e-001,3.8324176e-001,1
8.7934106e-002,9.2880029e-001,1
1.3087279e-001,7.4553850e-001,1
7.1890522e-001,3.0439930e-001,1
9.4685456e-001,1.9704945e-001,1
4.0685757e-001,7.4840797e-001,1
2.3906114e-001,9.9502241e-001,1
6.5179907e-001,2.6833148e-001,1
3.2977424e-001,7.8412229e-001,1
6.9811693e-001,3.8072550e-002,1
8.4141815e-001,3.8358619e-001,1
2.3879550e-001,5.9923465e-001,1
5.9889825e-001,2.0884904e-001,1
5.6063507e-001,2.6361304e-001,1
5.7512102e-001,2.7668376e-001,1
4.4616763e-001,5.8419753e-001,1
4.2662234e-001,6.2086669e-001,1
3.2142939e-001,9.7566837e-001,1
2.7511041e-002,9.8809484e-001,1
8.6183106e-001,7.5967113e-002,1
2.3835768e-001,6.9103249e-001,1
9.3987763e-001,2.4328266e-001,1
7.0825397e-001,3.4876027e-001,1
4.9699699e-002,7.5231808e-001,1
5.8778979e-001,4.3262349e-001,1
5.8638399e-001,6.7037111e-002,1
1.3528989e-001,6.9718345e-001,1
9.5741032e-001,6.5545201e-002,1
2.6966822e-001,9.1791977e-001,1
8.5451463e-001,2.6470243e-001,1
8.8252967e-001,2.6328050e-001,1
4.2027916e-001,7.5247462e-001,1
5.8655069e-001,3.6679756e-001,1
7.9629673e-002,7.8020035e-001,1
4.2665248e-001,5.5961075e-001,1
7.8206648e-002,5.5987533e-001,1
2.1410107e-002,7.4636654e-001,1
7.6794741e-001,3.7943897e-001,1
1.7549426e-001,9.6490368e-001,1
7.6529443e-001,3.1095862e-001,1
2.8360550e-001,6.0784297e-001,1
8.5396302e-002,9.1471903e-001,1
8.7202545e-001,3.3774782e-001,1
7.4739667e-001,1.9761248e-001,1
2.0613493e-001,7.6728271e-001,1
2.4425151e-001,5.6400616e-001,1
6.7957395e-001,2.0511861e-001,1
7.3983193e-002,6.9188138e-001,1
3.7152627e-001,7.9279489e-001,1
2.1336861e-001,7.1900962e-001,1
1.9571153e-001,8.2317399e-001,1
2.9655237e-001,7.8166619e-001,1
7.7420541e-001,2.4177675e-003,1
6.1463535e-001,7.6608180e-003,1
2.3593263e-001,9.7199119e-001,1
3.9935754e-001,6.0108374e-001,1
3.0118614e-001,9.1771764e-001,1
6.2462491e-001,7.3184831e-002,1
9.8338486e-001,1.9992277e-001,1
7.5049744e-001,2.4379121e-002,1
1.9791356e-001,9.1400427e-001,1
7.5050402e-001,1.5054449e-001,1
9.2415423e-002,7.0680728e-001,1
6.2914342e-001,3.6993168e-001,1
3.7034858e-002,6.0260997e-001,1
2.7602646e-001,6.0839098e-001,1
9.9147903e-002,9.2405527e-001,1
8.2734632e-001,4.2459315e-002,1
8.5152663e-001,2.8406281e-001,1
1.1153290e-001,9.0134725e-001,1
6.7741615e-001,3.4079127e-001,1
7.2513488e-001,2.4764449e-001,1
9.1068761e-001,9.9141976e-002,1
8.7365622e-001,5.8596538e-002,1
1.0108571e-001,5.6464864e-001,1
2.8010778e-001,9.3593551e-001,1
2.9394631e-001,7.0314933e-001,1
8.4654088e-001,1.1824296e-001,1
7.2195958e-001,2.9904801e-001,1
2.3805518e-001,6.2332735e-001,1
9.9233756e-001,5.6774387e-002,1
1.2240919e-001,7.7416170e-001,1
3.9006957e-001,7.5534682e-001,1
2.9930585e-001,7.2512432e-001,1
8.9206256e-001,9.8896238e-003,1
8.2187832e-001,4.1817706e-001,1
2.2353356e-001,9.1730257e-001,1
9.4376658e-001,3.0361556e-001,1
2.7957853e-001,6.7086206e-001,1
2.5582625e-001,8.0652287e-001,1
7.4614108e-001,3.4337053e-001,1
4.4562536e-002,6.2820479e-001,1
6.1227798e-001,4.1234382e-001,1
3.4569811e-002,9.4483230e-001,1
6.1000230e-001,3.4828679e-001,1
9.4153532e-001,3.9172480e-001,1
2.2185050e-001,7.7460392e-001,1
2.4479953e-001,9.1029339e-001,1
7.2406089e-001,1.0270225e-001,1
1.5669163e-001,5.7773423e-001,1
9.2699028e-001,3.1381656e-001,1
3.8131363e-001,7.3767232e-001,1
1.1376936e-001,7.5179252e-001,1
2.3740554e-001,6.0943581e-001,1
7.8041194e-001,3.2965616e-001,1
6.4405692e-001,2.3499742e-001,1
9.6840198e-002,7.8812934e-001,1
1.1273875e-001,7.9003981e-001,1
3.6199929e-001,9.5971936e-001,1
4.1198618e-001,5.9278056e-001,1
5.5331845e-001,1.1140664e-001,1
8.8631632e-001,5.7208597e-002,1
8.9283242e-001,5.8128929e-002,1
6.7016075e-001,1.0844113e-001,1
3.9151370e-001,9.5304301e-001,1
7.5410774e-001,1.0848258e-001,1
3.0726980e-001,6.2852200e-001,1
4.2392925e-001,6.9665512e-001,1
8.4147830e-001,3.8866490e-001,1
6.9549103e-001,1.5602527e-001,1
3.3943531e-002,9.0859660e-001,1
6.5020495e-001,2.3960626e-001,1
6.8885178e-001,4.1676780e-001,1
5.9623347e-001,2.2789497e-001,1
2.7456705e-002,8.1774934e-001,1
3.9688034e-001,9.4513530e-001,1
6.6907639e-001,2.7867976e-001,1
4.4543865e-001,7.1671032e-001,1
7.3841288e-001,2.8965618e-001,1
8.2111717e-001,2.6729360e-001,1
6.3722818e-001,3.1677820e-001,1
5.0660643e-002,8.9695347e-001,1
6.4956730e-001,8.3721294e-002,1
3.6787721e-001,7.0813802e-001,1
3.1651933e-001,6.0833001e-001,1
2.0466158e-001,8.6065996e-001,1
6.1975707e-001,1.6066288e-001,1
7.5403881e-001,1.1089770e-001,1
6.1484351e-001,2.6000008e-001,1
2.1154667e-001,6.2806884e-001,1
2.2833314e-001,7.3055741e-001,1
9.4853274e-004,9.1970159e-001,1
8.2021875e-001,3.4454074e-001,1
1.4310008e-001,9.6742688e-001,1
1.9672942e-002,9.1635294e-001,1
1.8014897e-001,9.5953787e-001,1
4.6679932e-002,9.6846899e-001,1
7.3556044e-001,3.8742336e-001,1
8.6070724e-001,4.0153930e-001,1
8.3777654e-001,7.3075195e-002,1
2.0210971e-001,6.9350029e-001,1
9.5441427e-001,4.4072621e-001,1
6.7100189e-001,3.8101378e-001,1
4.0953326e-001,6.1388250e-001,1
1.7874151e-001,8.5130792e-001,1
7.1199075e-001,3.8239469e-001,1
8.2592932e-001,3.8244690e-002,1
3.6590215e-001,8.0484751e-001,1
6.8938388e-001,2.0284793e-001,1
4.4734967e-001,7.3339739e-001,1
1.1749238e-001,6.6646113e-001,1
8.6487780e-001,1.4670667e-001,1
7.6472731e-001,1.7139058e-001,1
3.8800205e-001,9.4426034e-001,1
9.2173379e-001,2.3816116e-001,1
8.5775736e-001,1.3559316e-002,1
9.6511231e-001,4.3595744e-001,1
7.4741725e-001,4.3593824e-001,1
9.4053835e-001,6.3004982e-002,1
7.0892758e-001,1.5138534e-001,1
2.8230670e-001,8.7465578e-001,1
9.6581561e-001,1.0459261e-001,1
8.6473245e-001,1.5573596e-001,1
7.0358675e-001,2.0372677e-001,1
1.8077322e-001,9.2747884e-001,1
4.2397760e-001,6.1377541e-001,1
3.3837131e-001,6.8972958e-001,1
8.0936876e-001,1.8877154e-001,1
6.0398040e-001,4.1042903e-001,1
9.4514535e-001,1.3937726e-001,1
4.1312346e-002,6.8572141e-001,1
3.4886245e-001,6.8579721e-001,1
8.5043747e-002,5.7272938e-001,1
2.1631980e-001,8.7235953e-001,1
3.0683005e-001,9.4626478e-001,1
6.4255286e-002,9.3451259e-001,1
5.9418551e-001,8.6113051e-002,1
3.7091775e-001,6.9511359e-001,1
6.8657505e-001,7.4875476e-003,1
1.6593618e-001,6.1461977e-001,1
7.6962853e-001,3.4493233e-001,1
1.2982399e-001,6.5878014e-001,1
6.7584673e-001,4.0658769e-002,1
4.2990854e-001,7.7908067e-001,1
4.4069480e-001,8.9526862e-001,1
5.7616369e-001,2.2752175e-001,1
7.5640026e-002,6.0440742e-001,1
2.5531469e-002,8.5932761e-001,1
8.4847903e-001,3.5466930e-001,1
5.7294745e-001,1.9254116e-001,1
2.2346556e-001,9.1295303e-001,1
7.7107292e-001,9.5976453e-002,1
7.2011646e-001,6.9847022e-002,1
7.1207522e-001,4.0100280e-001,1
7.9351276e-001,8.6405136e-002,1
2.5575856e-001,8.9397932e-001,1
1.0617211e-001,8.0554799e-001,1
2.7628729e-001,6.1210472e-001,1
8.9289676e-001,2.1751849e-001,1
1.2446331e-002,8.6615325e-001,1
6.3598824e-001,2.0254291e-002,1
7.7481617e-001,3.3777114e-001,1
8.2208157e-001,9.8506118e-003,1
6.7523892e-001,4.2591791e-001,1
3.2786621e-001,6.9243360e-001,1
8.3494712e-001,2.2073626e-001,1
2.4608733e-001,5.6499412e-001,1
9.2603992e-001,4.1658434e-001,1
2.0485158e-001,5.7770921e-001,1
9.2473801e-001,2.6585825e-001,1
7.6767968e-001,6.0009610e-002,1
8.5691166e-001,2.4362409e-002,1
1.7306514e-001,8.2656874e-001,1
8.5434493e-001,1.6860309e-001,1
2.9467592e-003,9.3716841e-001,1
1.0294783e-001,8.5947416e-001,1
9.9406513e-001,2.6484597e-001,1
9.2027657e-001,3.8385057e-001,1
7.1756288e-001,8.9708234e-002,1
7.6115747e-001,3.7041886e-001,1
3.3461320e-001,8.0740115e-001,1
2.6267787e-001,8.2907416e-001,1
7.1790570e-001,2.3847781e-001,1
9.8365822e-001,3.4648389e-001,1
8.0047587e-001,2.0543559e-001,1
9.7451317e-001,1.3416685e-001,1
9.4406788e-001,3.2199171e-001,1
2.8834178e-001,8.5271748e-001,1
2.1622248e-001,6.5659545e-001,1
7.3430576e-001,3.0433043e-001,1
9.3247910e-001,3.4940360e-001,1
3.3169485e-001,9.3343703e-001,1
1.7723747e-001,9.9351644e-001,1
9.6018776e-001,1.6784505e-001,1
6.3857190e-001,7.5933840e-002,1
6.3491493e-001,2.1439722e-001,1
7.4933134e-001,2.3233127e-001,1
3.0897591e-001,8.2730175e-001,1
1.1278614e-001,6.6134108e-001,1
6.9763342e-001,4.4442100e-001,1
1.6493112e-001,7.5675719e-001,1
5.8998723e-001,4.0949983e-001,1
6.4936536e-001,3.4705713e-001,1
3.6016236e-001,7.8144647e-001,1
2.6368812e-001,7.1287074e-001,1
1.3240741e-001,7.4503631e-001,1
7.0151222e-001,1.3033053e-001,1
9.1247297e-001,8.0720499e-002,1
6.8807412e-001,3.3022582e-001,1
3.9680082e-001,8.6257918e-001,1
6.1962236e-001,3.1043203e-001,1
2.4242775e-001,6.2668012e-001,1
5.6454383e-001,1.8772553e-001,1
1.8775976e-001,8.4542507e-001,1
3.3587802e-002,9.1854867e-001,1
9.8048799e-002,6.5607724e-001,1
1.7677609e-001,7.8669906e-001,1
2.2284960e-001,7.2577866e-001,1
4.4838240e-001,9.0298720e-001,1
3.6658522e-001,6.4110209e-001,1
1.6502844e-001,8.8387968e-001,1
7.0845924e-001,2.3558893e-001,1
7.1783956e-001,2.0422615e-001,1
1.2595753e-001,7.8689396e-001,1
7.7645453e-001,3.7940397e-001,1
2.1139110e-001,6.2165818e-001,1
1.0709446e-001,9.2586925e-001,1
1.2046523e-001,7.2379335e-001,1
6.2698045e-002,7.0117439e-001,1
6.2346485e-002,6.4763292e-001,1
9.3968148e-001,2.4522827e-001,1
9.8049463e-002,6.8917335e-001,1
9.7806315e-001,1.4131016e-001,1
4.1169373e-001,6.6567576e-001,1
3.9724739e-001,6.0879489e-001,1
8.1985509e-001,3.2544492e-001,1
3.9870051e-001,9.6836160e-001,1
8.9681999e-001,2.1680727e-001,1
9.7052043e-001,7.8516837e-003,1
1.5290616e-001,8.4770394e-001,1
8.6431515e-001,1.7413427e-001,1
2.8625405e-001,8.1834922e-001,1
6.5035930e-001,6.8343888e-002,1
5.9558057e-001,3.7258055e-001,1
9.9505132e-001,3.5713542e-001,1
4.4399340e-001,6.9535119e-001,1
2.2477257e-001,5.7467627e-001,1
1.2939312e-001,9.7597710e-001,1
8.7386898e-001,2.8324575e-001,1
6.7651875e-001,2.1584523e-002,1
8.5820550e-001,1.7111694e-001,1
3.2157571e-001,7.0150143e-001,1
3.5236733e-001,9.7153198e-001,1
2.8579141e-001,9.1317828e-001,1
6.2725711e-002,8.4544047e-001,1
8.0462678e-001,3.7702555e-001,1
5.5436923e-001,8.5480138e-002,1
7.7458111e-003,9.8893964e-001,1
2.4133039e-001,7.1942422e-001,1
7.4256371e-001,1.3008767e-001,1
6.7473085e-001,3.9181819e-001,1
6.4691607e-001,2.6776495e-001,1
3.0656034e-002,8.4172931e-001,1
6.5880144e-001,2.3299657e-001,1
2.1855315e-001,5.5759922e-001,1
1.4033973e-001,8.1736460e-001,1
4.1279817e-001,9.8107688e-001,1
7.6648281e-001,3.0539950e-001,1
2.4030809e-001,6.9946893e-001,1
7.5556663e-002,7.3988989e-001,1
8.2842699e-001,1.5311217e-001,1
1.3417492e-001,8.6411065e-001,1
9.1435368e-004,8.6831589e-001,1
5.5922425e-001,3.7700875e-001,1
3.5685682e-001,5.7675775e-001,1
7.9018229e-001,3.6327092e-001,1
1.9240704e-001,6.9762902e-001,1
9.3035837e-001,1.3682387e-001,1
9.1009312e-001,3.1891804e-001,1
3.1276541e-001,9.5309904e-001,1
1.7655875e-001,6.7401328e-001,1
7.0383971e-001,1.6039035e-001,1
3.1802811e-001,9.5765172e-001,1
2.8148768e-001,7.9785830e-001,1
3.5894740e-001,8.3505143e-001,1
3.5022713e-001,5.8858308e-001,1
1.5279246e-003,6.9051184e-001,1
6.2480566e-001,1.8367429e-001,1
8.9838542e-001,1.3243108e-001,1
7.5721367e-001,2.7367397e-001,1
3.2963715e-001,8.0946130e-001,1
6.7779681e-001,8.1456317e-002,1
6.3293937e-001,4.2404994e-001,1
9.8691320e-002,9.1177364e-001,1
8.5852669e-001,3.9175663e-001,1
7.0132895e-001,4.3138900e-001,1
4.2341439e-001,9.8203438e-001,1
9.8994795e-001,3.7141863e-001,1
9.7438402e-001,3.7546188e-002,1
3.8789881e-001,5.7405956e-001,1
2.1200039e-002,7.3154778e-001,1
4.2165282e-001,6.7364631e-001,1
6.4424491e-004,7.8594449e-001,1
1.0426229e-001,9.2409120e-001,1
1.6343776e-001,5.8278187e-001,1
6.5928411e-001,4.1985801e-001,1
5.8703255e-001,3.4338419e-001,1
1.3145269e-001,7.4062968e-001,1
6.7611696e-001,1.6160558e-001,1
6.3012379e-001,3.0374177e-001,1
9.3254006e-001,1.6517260e-001,1
9.1310756e-001,2.7989401e-001,1
4.4706000e-001,8.1957062e-001,1
7.5350036e-001,4.3551397e-001,1
7.9506218e-001,2.9454316e-001,1
2.3881610e-001,7.2595492e-001,1
9.0936369e-001,2.0811222e-001,1
3.0328616e-001,9.0092794e-001,1
4.4229048e-001,8.7975889e-001,1
6.1303991e-001,2.7218609e-001,1
2.2401255e-001,8.7169683e-001,1
2.1425694e-001,9.0087426e-001,1
2.6069166e-001,9.1184914e-001,1
8.5101143e-001,8.2856909e-002,1
6.7595692e-001,1.8734349e-001,1
1.9794643e-001,6.6938326e-001,1
7.3584726e-001,1.2112923e-001,1
4.4170769e-001,9.7294165e-001,1
1.9723164e-001,8.3977538e-001,1
7.3810998e-001,1.9728783e-001,1
5.5284404e-001,1.9061237e-001,1
6.4590365e-001,3.7404219e-003,1
1.3938267e-001,8.9873723e-001,1
8.9916901e-001,9.9237317e-002,1
1.2294755e-001,9.9133895e-001,1
5.9738719e-001,2.0105058e-001,1
3.6077111e-001,6.3933988e-001,1
3.9018841e-001,9.0271385e-001,1
4.0437984e-001,6.0343061e-001,1
7.5501078e-002,5.9586350e-001,1
6.1489459e-001,1.3719401e-001,1
2.7158895e-001,7.9816855e-001,1
9.6317064e-001,1.2044792e-002,1
2.8149037e-001,7.4900701e-001,1
3.2114486e-001,5.6695434e-001,1
4.1186461e-002,7.4289816e-001,1
8.8061814e-001,3.8403253e-001,1
1.0209694e-001,7.6504055e-001,1
8.9972926e-001,2.2907170e-002,1
8.4949340e-001,2.0453098e-002,1
1.4850763e-001,5.9594803e-001,1
1.2708334e-002,9.8497168e-001,1
9.4812058e-002,6.1268533e-001,1
6.3934399e-001,1.0481053e-001,1
7.3510350e-001,3.3042377e-001,1
2.9736105e-001,9.1917269e-001,1
9.2987720e-001,3.5264670e-001,1
9.2448659e-001,1.0033355e-001,1
7.7031108e-001,8.7935636e-002,1
2.2338080e-001,8.6407498e-001,1
3.9274066e-001,7.1998177e-001,1
5.5899018e-001,3.4321601e-001,1
7.2001290e-001,2.4621654e-001,1
5.7299509e-001,1.3756019e-001,1
5.4069352e-002,7.5485917e-001,1
6.6742135e-001,7.7066982e-002,1
3.9889189e-002,9.8058108e-001,1
7.7885231e-002,9.8623473e-001,1
4.9944916e-002,7.0679063e-001,1
1.4771713e-001,5.5757291e-001,1
9.6147460e-001,2.6642284e-001,1
3.6861664e-001,6.2141045e-001,1
6.7395707e-001,3.2254508e-001,1
3.4680289e-002,6.8529431e-001,1
7.4552892e-001,9.8487626e-002,1
9.5352963e-001,7.4026102e-002,1
8.9905797e-001,1.7539588e-001,1
3.5745642e-001,9.3362922e-001,1
6.7268867e-001,2.6773415e-001,1
9.7564656e-001,4.4483132e-001,1
5.6846644e-001,5.3576354e-002,1
9.5972706e-001,1.1274054e-001,1
2.9490989e-001,7.9392568e-001,1
2.7567353e-001,7.3862500e-001,1
9.6265284e-001,2.0436944e-001,1
9.1966756e-001,1.0722816e-001,1
7.1502704e-001,2.5285621e-001,1
3.5783320e-001,7.1803300e-001,1
8.4897767e-001,1.4542475e-001,1
5.6217865e-001,1.1505838e-001,1
2.7861446e-001,9.9140661e-001,1
9.4989485e-001,1.4583253e-001,1
8.4673317e-001,1.7703894e-001,1
6.1246750e-001,1.9471553e-001,1
4.0813812e-001,6.3192170e-001,1
7.3928865e-001,2.8249089e-002,1
1.3793124e-001,7.7586705e-001,1
9.2580681e-001,2.2243888e-001,1
5.7615624e-001,3.3474283e-001,1
